tweet_id,tweet_date,source,text,name,retweet_count,favorite_count,bread,age_stage,rating
795076730285391872,2016-11-06 01:33:58+00:00,iPhone,This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,Bailey,5078,15297,,,1.1
794926597468000259,2016-11-05 15:37:24+00:00,iPhone,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,Mack,2152,9649,toy_poodle,,1.2
794332329137291264,2016-11-04 00:15:59+00:00,iPhone,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,Nimbus,2530,9106,Samoyed,,1.2
794205286408003585,2016-11-03 15:51:10+00:00,iPhone,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af https://t.co/trSjgY3h4g,Laika,3102,8741,,pupper,1.4
793962221541933056,2016-11-02 23:45:19+00:00,iPhone,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,Maximus,4557,15849,Labrador_retriever,,1.2
793845145112371200,2016-11-02 16:00:06+00:00,iPhone,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,Clark,1739,8741,Old_English_sheepdog,,1.3
793601777308463104,2016-11-01 23:53:02+00:00,iPhone,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,Dobby,1511,7556,miniature_pinscher,,1.2
793500921481273345,2016-11-01 17:12:16+00:00,iPhone,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,Fiona,2223,10087,golden_retriever,,1.2
793286476301799424,2016-11-01 03:00:09+00:00,iPhone,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,Moreton,8567,23289,Afghan_hound,,1.3
793271401113350145,2016-11-01 02:00:14+00:00,iPhone,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,Dave,2239,8232,Siberian_husky,,1.2
793256262322548741,2016-11-01 01:00:05+00:00,iPhone,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,,7771,18870,basset,,1.2
793241302385262592,2016-11-01 00:00:38+00:00,iPhone,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,Tucker,3064,9955,golden_retriever,,1.3
793226087023144960,2016-10-31 23:00:11+00:00,iPhone,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj",Juno,2706,9258,wire-haired_fox_terrier,,1.1
793210959003287553,2016-10-31 22:00:04+00:00,iPhone,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,Maude,2600,8449,Boston_bull,,1.0
793195938047070209,2016-10-31 21:00:23+00:00,iPhone,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,Lily,5255,14403,Labrador_retriever,puppo,1.2
793180763617361921,2016-10-31 20:00:05+00:00,iPhone,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,Newt,1857,6544,Lakeland_terrier,,1.1
793165685325201412,2016-10-31 19:00:10+00:00,iPhone,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,Benji,2618,8876,golden_retriever,,1.2
793150605191548928,2016-10-31 18:00:14+00:00,iPhone,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,Nida,1592,5831,Italian_greyhound,,1.1
793135492858580992,2016-10-31 17:00:11+00:00,iPhone,Your favorite squad is looking extra h*ckin spooky today. 13/10 for all https://t.co/PrgvOyPtDT,,2348,6058,,,1.3
793120401413079041,2016-10-31 16:00:13+00:00,iPhone,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",Robin,3668,11984,Labrador_retriever,,1.1
792913359805018113,2016-10-31 02:17:31+00:00,iPhone,Here is a perfect example of someone who has their priorities in order. 13/10 for both owner and Forrest https://t.co/LRyMrU7Wfq,,3698,13543,,,1.3
792883833364439040,2016-10-31 00:20:11+00:00,iPhone,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,Bailey,3990,10679,standard_poodle,,1.2
792773781206999040,2016-10-30 17:02:53+00:00,iPhone,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,Monster,1568,6983,Yorkshire_terrier,,1.2
792394556390137856,2016-10-29 15:55:58+00:00,iPhone,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,BeBe,4002,12665,cocker_spaniel,,1.2
792050063153438720,2016-10-28 17:07:05+00:00,iPhone,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,Remus,1664,6757,komondor,,1.1
791672322847637504,2016-10-27 16:06:04+00:00,iPhone,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,,2917,11106,golden_retriever,,1.3
791406955684368384,2016-10-26 22:31:36+00:00,iPhone,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,Levi,3841,12455,Pembroke,,1.2
791312159183634433,2016-10-26 16:14:55+00:00,iPhone,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,Mabel,2358,8298,miniature_pinscher,,1.2
790987426131050500,2016-10-25 18:44:32+00:00,iPhone,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,Misty,1981,9280,cocker_spaniel,,1.2
790946055508652032,2016-10-25 16:00:09+00:00,iPhone,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,Betty,4372,15825,chow,puppo,1.2
790698755171364864,2016-10-24 23:37:28+00:00,iPhone,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,Mosby,1798,7781,Bernese_mountain_dog,,1.2
790581949425475584,2016-10-24 15:53:19+00:00,iPhone,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,Duke,6620,19482,kelpie,,1.1
790337589677002753,2016-10-23 23:42:19+00:00,iPhone,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,Maggie,1763,7400,Pembroke,,1.2
790277117346975746,2016-10-23 19:42:02+00:00,iPhone,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,Bruce,2944,11855,Labrador_retriever,,1.1
789986466051088384,2016-10-23 00:27:05+00:00,iPhone,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,Happy,2139,8772,golden_retriever,,1.2
789628658055020548,2016-10-22 00:45:17+00:00,iPhone,This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,Eli,1638,7058,chow,,1.3
789599242079838210,2016-10-21 22:48:24+00:00,iPhone,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,Brownie,1787,6360,Chesapeake_Bay_retriever,,1.2
789530877013393408,2016-10-21 18:16:44+00:00,iPhone,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,Rizzy,3146,11056,schipperke,,1.2
789268448748703744,2016-10-21 00:53:56+00:00,iPhone,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,Stella,2434,8627,malamute,,1.0
789137962068021249,2016-10-20 16:15:26+00:00,iPhone,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,Bo,2599,9202,Chihuahua,,1.2
788908386943430656,2016-10-20 01:03:11+00:00,iPhone,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",Lucy,11672,25996,golden_retriever,,1.1
788765914992902144,2016-10-19 15:37:03+00:00,iPhone,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,Butter,9627,25811,cocker_spaniel,,1.2
788412144018661376,2016-10-18 16:11:17+00:00,iPhone,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,Dexter,4907,14672,golden_retriever,,1.1
788178268662984705,2016-10-18 00:41:57+00:00,iPhone,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc,,1967,6864,Samoyed,,1.3
788150585577050112,2016-10-17 22:51:57+00:00,iPhone,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,Leo,1196,5765,chow,,1.3
788039637453406209,2016-10-17 15:31:05+00:00,iPhone,Did... did they pick out that license plate? 12/10 for both https://t.co/lRmUUOxgbQ,,1219,5771,,,1.2
787810552592695296,2016-10-17 00:20:47+00:00,iPhone,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,Frank,2831,8123,pug,,1.1
787717603741622272,2016-10-16 18:11:26+00:00,iPhone,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,Tonks,2576,9688,German_shepherd,puppo,1.3
787397959788929025,2016-10-15 21:01:17+00:00,iPhone,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,Moose,2656,10299,Chihuahua,,1.1
787322443945877504,2016-10-15 16:01:13+00:00,iPhone,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,Lincoln,1621,7372,golden_retriever,,1.0
786963064373534720,2016-10-14 16:13:10+00:00,iPhone,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,Rory,7404,25191,golden_retriever,,1.2
786664955043049472,2016-10-13 20:28:35+00:00,iPhone,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",,2359,10026,Leonberg,,1.2
786595970293370880,2016-10-13 15:54:28+00:00,iPhone,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,Dale,2903,8954,Pembroke,,1.1
786363235746385920,2016-10-13 00:29:39+00:00,iPhone,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,Rizzo,3206,10255,golden_retriever,doggo,1.3
786233965241827333,2016-10-12 15:55:59+00:00,iPhone,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,Mattie,4355,14351,Labrador_retriever,,1.1
785927819176054784,2016-10-11 19:39:28+00:00,iPhone,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,Lucy,2974,10772,chow,,1.2
785872687017132033,2016-10-11 16:00:24+00:00,iPhone,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,Rusty,1667,6321,Great_Pyrenees,,1.2
785639753186217984,2016-10-11 00:34:48+00:00,iPhone,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously https://t.co/f2wmLZTPHd,Pinot,2099,7436,,doggo,1.0
785533386513321988,2016-10-10 17:32:08+00:00,iPhone,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,Dallas,1831,8549,miniature_pinscher,,1.1
785264754247995392,2016-10-09 23:44:41+00:00,iPhone,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,Doc,1513,6890,chow,,1.2
785170936622350336,2016-10-09 17:31:53+00:00,iPhone,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,Hero,4480,11329,Samoyed,,1.1
784826020293709826,2016-10-08 18:41:19+00:00,iPhone,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,Rusty,2999,9547,chow,,1.3
784517518371221505,2016-10-07 22:15:26+00:00,iPhone,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,Frankie,2355,8470,malamute,,1.1
784431430411685888,2016-10-07 16:33:21+00:00,iPhone,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,Stormy,1181,5431,miniature_poodle,,1.2
783839966405230592,2016-10-06 01:23:05+00:00,iPhone,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https://t.co/8TCQcsZCZ8,Riley,10001,28299,,,1.3
783821107061198850,2016-10-06 00:08:09+00:00,iPhone,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,Mairi,1820,6953,Lakeland_terrier,,1.2
783695101801398276,2016-10-05 15:47:27+00:00,iPhone,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,Loomis,2981,9833,chow,,1.2
783466772167098368,2016-10-05 00:40:09+00:00,iPhone,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,Finn,2071,7940,Chihuahua,,1.1
783391753726550016,2016-10-04 19:42:03+00:00,iPhone,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,Godi,5073,15952,Norwegian_elkhound,,1.3
783334639985389568,2016-10-04 15:55:06+00:00,iPhone,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,Dave,10837,27391,Cardigan,,1.2
783085703974514689,2016-10-03 23:25:55+00:00,iPhone,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,Earl,2017,7710,Chesapeake_Bay_retriever,,1.1
782969140009107456,2016-10-03 15:42:44+00:00,iPhone,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,Cali,6864,22750,Labrador_retriever,,1.2
782747134529531904,2016-10-03 01:00:34+00:00,iPhone,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,Deacon,1315,7054,golden_retriever,doggo,1.1
782722598790725632,2016-10-02 23:23:04+00:00,iPhone,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",Penny,4994,16237,Irish_setter,,1.0
782598640137187329,2016-10-02 15:10:30+00:00,iPhone,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,Timmy,1763,7366,malamute,,1.1
782305867769217024,2016-10-01 19:47:08+00:00,iPhone,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,Sampson,5112,15668,briard,doggo,1.2
781955203444699136,2016-09-30 20:33:43+00:00,iPhone,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately https://t.co/FjEsk7A1JV,Chipson,3125,10538,,,1.1
781661882474196992,2016-09-30 01:08:10+00:00,iPhone,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,,2509,9841,Pembroke,,0.5
781524693396357120,2016-09-29 16:03:01+00:00,iPhone,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,,5124,19526,Labrador_retriever,,1.2
781251288990355457,2016-09-28 21:56:36+00:00,iPhone,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,Oakley,1921,7894,Mexican_hairless,,1.1
781163403222056960,2016-09-28 16:07:23+00:00,iPhone,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",,2572,9243,Shetland_sheepdog,,1.0
780931614150983680,2016-09-28 00:46:20+00:00,iPhone,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5dUYOu4b8d,,6706,20435,,puppo,1.3
780858289093574656,2016-09-27 19:54:58+00:00,iPhone,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",Dash,1855,6778,Chesapeake_Bay_retriever,,1.0
780800785462489090,2016-09-27 16:06:28+00:00,iPhone,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,Koda,1198,5177,Siberian_husky,,1.1
780601303617732608,2016-09-27 02:53:48+00:00,iPhone,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,Hercules,3115,11399,Saint_Bernard,,1.2
780543529827336192,2016-09-26 23:04:13+00:00,iPhone,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,,1623,5934,golden_retriever,,1.2
780459368902959104,2016-09-26 17:29:48+00:00,iPhone,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",Bear,999,4980,Great_Dane,,1.1
780192070812196864,2016-09-25 23:47:39+00:00,iPhone,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,,2075,8186,vizsla,,1.1
779834332596887552,2016-09-25 00:06:08+00:00,iPhone,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,Scout,6480,17702,golden_retriever,,1.1
779377524342161408,2016-09-23 17:50:56+00:00,iPhone,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket https://t.co/KsqaIzlQ12,,2873,8231,,pupper,1.2
779056095788752897,2016-09-22 20:33:42+00:00,iPhone,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,,4192,13841,Chihuahua,,1.3
778990705243029504,2016-09-22 16:13:51+00:00,iPhone,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,Jay,6631,18696,cocker_spaniel,,1.1
778748913645780993,2016-09-22 00:13:04+00:00,iPhone,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",Mya,1203,6445,Staffordshire_bullterrier,,1.1
778650543019483137,2016-09-21 17:42:10+00:00,iPhone,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l",Strider,1384,5405,German_shepherd,,1.0
778624900596654080,2016-09-21 16:00:17+00:00,iPhone,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,Penny,940,4330,Airedale,,1.1
778408200802557953,2016-09-21 01:39:11+00:00,iPhone,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,,3993,12821,Pembroke,,1.4
778383385161035776,2016-09-21 00:00:35+00:00,iPhone,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,Nala,1018,5487,collie,,1.3
778286810187399168,2016-09-20 17:36:50+00:00,iPhone,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,Stanley,3053,9715,Boston_bull,,1.1
778039087836069888,2016-09-20 01:12:28+00:00,iPhone,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,,2454,7963,German_shepherd,pupper,1.2
777885040357281792,2016-09-19 15:00:20+00:00,iPhone,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,Wesley,1511,5980,Afghan_hound,,0.3
777684233540206592,2016-09-19 01:42:24+00:00,iPhone,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",,2715,10583,cocker_spaniel,,1.2
777621514455814149,2016-09-18 21:33:11+00:00,iPhone,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,Derek,2329,8197,chow,,1.2
777189768882946048,2016-09-17 16:57:35+00:00,iPhone,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,Jeffrey,3972,13256,Chihuahua,,1.2
776813020089548800,2016-09-16 16:00:31+00:00,iPhone,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,Solomon,1110,4597,toy_poodle,,1.2
776477788987613185,2016-09-15 17:48:25+00:00,iPhone,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,Huck,2547,8218,Labrador_retriever,pupper,1.1
776218204058357768,2016-09-15 00:36:55+00:00,iPhone,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,,14645,28011,Samoyed,floofer,1.3
776201521193218049,2016-09-14 23:30:38+00:00,iPhone,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af https://t.co/Pq150LeRaC,O,2328,8999,Rottweiler,,1.0
776113305656188928,2016-09-14 17:40:06+00:00,iPhone,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,Sampson,4010,11075,,pupper,1.1
776088319444877312,2016-09-14 16:00:49+00:00,iPhone,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I,,141,1713,pug,,1.0
775842724423557120,2016-09-13 23:44:54+00:00,iPhone,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,Blue,2454,10995,chow,,1.2
775733305207554048,2016-09-13 16:30:07+00:00,iPhone,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://t.co/9CcBSxCXXG,Anakin,3690,13029,,doggo,1.1
775729183532220416,2016-09-13 16:13:44+00:00,iPhone,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10 https://t.co/J39lT3b0rH,,4261,12237,,,1.3
775364825476165632,2016-09-12 16:05:54+00:00,iPhone,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,Finley,2707,6922,beagle,doggo,1.1
775085132600442880,2016-09-11 21:34:30+00:00,iPhone,This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,Tucker,4351,14589,chow,,1.3
774757898236878852,2016-09-10 23:54:11+00:00,iPhone,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley https://t.co/dS8SCbNF9P,Finley,1650,8112,toy_poodle,,1.2
774639387460112384,2016-09-10 16:03:16+00:00,iPhone,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,Sprinkles,1610,6346,Walker_hound,,1.0
774314403806253056,2016-09-09 18:31:54+00:00,iPhone,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,,5059,20470,Eskimo_dog,,1.4
773985732834758656,2016-09-08 20:45:53+00:00,iPhone,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,Winnie,3574,10126,pug,pupper,1.1
773922284943896577,2016-09-08 16:33:46+00:00,iPhone,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular https://t.co/G56ikYAqFg",Heinrich,1616,6042,Pomeranian,,1.2
773704687002451968,2016-09-08 02:09:06+00:00,iPhone,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,Loki,1494,6220,silky_terrier,,1.2
773670353721753600,2016-09-07 23:52:41+00:00,iPhone,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,Shakespeare,1220,5045,Old_English_sheepdog,,1.0
773547596996571136,2016-09-07 15:44:53+00:00,iPhone,This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,Chelsea,5669,20766,Norwegian_elkhound,pupper,1.1
773308824254029826,2016-09-06 23:56:05+00:00,iPhone,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to https://t.co/0Fcft7jl4N,Bungalo,6926,21912,Labrador_retriever,,1.2
773247561583001600,2016-09-06 19:52:39+00:00,iPhone,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,Chip,2991,8850,Brabancon_griffon,,1.0
773191612633579521,2016-09-06 16:10:20+00:00,iPhone,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment https://t.co/9HEVPJEioD,Grey,3790,9354,Blenheim_spaniel,,1.2
772877495989305348,2016-09-05 19:22:09+00:00,Web,You need to watch these two doggos argue through a cat door. Both 11/10 https://t.co/qEP31epKEV,,3568,8023,Norwegian_elkhound,,1.1
772826264096874500,2016-09-05 15:58:34+00:00,iPhone,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10 https://t.co/7CQkn3gHOQ",Roosevelt,2201,7554,basset,,1.1
772581559778025472,2016-09-04 23:46:12+00:00,iPhone,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 https://t.co/8lpAGaZRFn,,1579,6088,Newfoundland,,1.0
772193107915964416,2016-09-03 22:02:38+00:00,iPhone,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,Willem,1285,5663,Pembroke,pupper,1.2
772152991789019136,2016-09-03 19:23:13+00:00,iPhone,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets https://t.co/H9yjI9eo3A,,1048,3580,golden_retriever,,1.0
772117678702071809,2016-09-03 17:02:54+00:00,iPhone,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10 https://t.co/GHOfbTVQti,Jack,686,3538,Labrador_retriever,,1.2
